lambda,1,2,3,4,5,6,7,8,9,10
617.8357384,13550.08462,13584.81538,13571.1,13591.25385,13537.13077,13566.00769,13530.04615,13528.69231,13545.25385,13524.98462
618.0308574,13375.98462,13348.01538,13397.9,13363.55385,13383.93077,13346.90769,13325.74615,13365.39231,13314.65385,13291.98462
618.225962,13449.18462,13477.91538,13534.8,13551.55385,13528.73077,13445.60769,13543.94615,13459.79231,13512.75385,13467.58462
618.4210523,13344.88462,13413.01538,13439.3,13374.15385,13420.83077,13369.50769,13362.24615,13362.19231,13346.05385,13306.88462
618.6161282,13452.78462,13529.41538,13522.4,13534.55385,13505.03077,13471.80769,13471.64615,13511.89231,13435.55385,13446.68462
618.8111898,13243.38462,13303.31538,13328.6,13249.95385,13298.33077,13284.20769,13251.54615,13242.99231,13215.65385,13254.98462
619.006237,13422.58462,13463.71538,13487.8,13409.55385,13439.53077,13414.10769,13454.64615,13468.39231,13434.35385,13375.68462
619.2012699,13144.88462,13196.21538,13188.3,13180.05385,13202.83077,13182.30769,13140.04615,13114.69231,13158.95385,13145.88462
619.3962884,13233.78462,13310.91538,13329.8,13326.65385,13281.73077,13271.80769,13274.14615,13234.99231,13241.95385,13239.98462
619.5912926,13034.88462,13107.71538,13115.9,13085.45385,13076.93077,13044.10769,13080.74615,13058.39231,13003.35385,13065.28462
619.7862824,13195.28462,13275.41538,13264.6,13267.95385,13292.93077,13235.70769,13245.14615,13183.19231,13232.85385,13204.78462
619.9812578,13007.58462,13021.71538,13050.2,12987.95385,13064.53077,13005.10769,12996.74615,12975.39231,12970.55385,12992.98462
620.1762189,13190.08462,13231.11538,13199.2,13161.45385,13203.03077,13162.10769,13187.74615,13178.79231,13155.75385,13148.68462
620.3711656,12945.18462,12989.31538,12979.1,12978.15385,12950.33077,12939.00769,12948.34615,12961.49231,12939.75385,12924.68462
620.5660979,13048.08462,13055.41538,13035.5,13053.55385,13090.43077,13054.80769,13053.64615,13030.19231,13022.35385,13023.68462
620.7610159,12911.28462,12998.61538,12959.6,12946.45385,12952.13077,12950.00769,12927.74615,12951.39231,12903.05385,12909.68462
620.9559195,12964.48462,13054.91538,13060.8,13058.85385,13009.83077,13012.50769,12982.74615,13010.09231,12977.55385,12987.68462
621.1508087,12780.28462,12858.61538,12850.2,12787.35385,12803.43077,12825.30769,12792.94615,12767.19231,12796.65385,12770.28462
621.3456835,12823.18462,12916.51538,12920.6,12902.25385,12861.03077,12913.30769,12910.44615,12861.89231,12842.45385,12864.78462
621.5405439,12665.38462,12697.01538,12718.7,12706.25385,12728.03077,12722.60769,12716.44615,12737.69231,12701.65385,12692.48462
621.73539,12771.58462,12859.61538,12847.8,12852.05385,12834.33077,12803.60769,12781.14615,12790.49231,12783.45385,12784.98462
621.9302216,12510.08462,12616.61538,12641.5,12621.55385,12591.43077,12596.70769,12581.74615,12544.49231,12563.05385,12523.88462
622.1250389,12639.28462,12740.01538,12716.5,12694.15385,12672.23077,12680.90769,12700.04615,12666.49231,12645.55385,12646.88462
622.3198418,12426.48462,12487.51538,12523.5,12491.65385,12507.73077,12437.80769,12476.64615,12488.69231,12457.35385,12401.88462
622.5146303,12565.98462,12624.01538,12640.4,12631.55385,12605.73077,12590.90769,12619.94615,12549.59231,12575.35385,12560.38462
622.7094043,12437.58462,12513.61538,12453.4,12490.35385,12475.43077,12432.10769,12460.44615,12421.79231,12496.25385,12435.48462
622.904164,12391.78462,12440.41538,12472.9,12459.95385,12481.53077,12443.00769,12420.34615,12413.99231,12451.25385,12433.88462
623.0989093,12354.78462,12383.11538,12441.9,12423.95385,12431.43077,12402.70769,12381.04615,12369.49231,12395.25385,12309.28462
623.2936402,12353.58462,12418.41538,12431.3,12412.85385,12388.93077,12418.20769,12341.14615,12379.69231,12402.45385,12337.38462
623.4883567,12187.98462,12261.91538,12277.7,12218.45385,12239.23077,12184.30769,12240.34615,12248.69231,12208.25385,12206.38462
623.6830587,12234.18462,12338.81538,12313.8,12323.15385,12273.33077,12300.40769,12282.94615,12248.99231,12259.45385,12258.88462
623.8777464,12032.58462,12107.01538,12113.8,12097.35385,12113.63077,12111.20769,12102.64615,12052.79231,12073.85385,12060.28462
624.0724196,12095.68462,12184.71538,12201.6,12142.95385,12210.93077,12124.50769,12162.44615,12119.09231,12136.15385,12172.68462
624.2670784,12085.08462,12156.01538,12145.2,12067.15385,12137.53077,12107.00769,12130.24615,12095.09231,12119.75385,12076.58462
624.4617228,12005.68462,12084.41538,11991.6,12010.75385,12043.63077,12036.50769,12002.74615,11965.29231,11969.85385,11954.18462
624.6563528,11889.88462,11947.81538,11957.6,11973.85385,11927.53077,11893.70769,11945.14615,11908.49231,11920.75385,11872.38462
624.8509683,11911.18462,11989.11538,11960,11947.55385,11992.93077,11946.70769,11956.64615,11905.39231,11932.35385,11893.88462
625.0455695,11798.88462,11923.71538,11883.9,11872.15385,11889.03077,11853.00769,11876.44615,11840.29231,11822.35385,11790.68462
625.2401561,11742.38462,11832.01538,11812,11788.35385,11805.33077,11782.20769,11782.04615,11777.49231,11803.95385,11812.58462
625.4347284,11685.58462,11738.71538,11715.9,11722.25385,11725.03077,11720.50769,11689.94615,11636.09231,11644.55385,11700.48462
625.6292862,11669.78462,11718.51538,11707.4,11747.35385,11694.93077,11698.70769,11650.84615,11706.09231,11637.85385,11665.48462
625.8238296,11551.08462,11627.11538,11676.6,11638.45385,11621.23077,11599.30769,11646.54615,11574.09231,11576.65385,11606.18462
626.0183586,11588.28462,11615.91538,11619.4,11570.15385,11548.53077,11622.80769,11607.64615,11557.79231,11578.35385,11591.68462
626.2128731,11332.38462,11435.61538,11417.3,11403.15385,11383.73077,11367.70769,11338.14615,11407.09231,11352.45385,11360.98462
626.4073731,11459.88462,11497.51538,11493.3,11522.25385,11472.73077,11456.70769,11454.74615,11448.79231,11470.55385,11493.78462
626.6018588,11318.38462,11347.81538,11334.8,11382.95385,11328.43077,11366.90769,11350.04615,11336.79231,11366.35385,11337.48462
626.7963299,11347.48462,11428.51538,11427.2,11425.55385,11388.23077,11406.80769,11391.54615,11357.09231,11396.15385,11407.28462
626.9907867,11263.58462,11377.31538,11388.6,11332.25385,11362.53077,11346.80769,11329.54615,11335.59231,11283.15385,11292.28462
627.1852289,11217.18462,11270.71538,11284.3,11316.55385,11307.33077,11219.90769,11281.74615,11241.49231,11211.55385,11203.78462
627.3796567,11141.28462,11245.71538,11193.2,11167.75385,11199.33077,11145.60769,11171.84615,11161.79231,11149.15385,11140.68462
627.5740701,11075.28462,11138.91538,11139.9,11119.75385,11117.23077,11110.90769,11113.54615,11064.69231,11101.05385,11036.98462
627.768469,11013.48462,11103.81538,11079.6,11096.35385,11076.83077,11037.30769,11046.34615,11016.19231,11014.25385,11072.88462
627.9628534,10996.08462,11065.41538,11053.4,11084.45385,11014.33077,11026.60769,11030.94615,11029.59231,11003.35385,11017.78462
628.1572234,10837.18462,10920.01538,10921.4,10922.25385,10905.53077,10926.30769,10888.44615,10894.99231,10897.45385,10902.08462
628.3515789,10952.18462,11020.11538,11004.9,10981.95385,11013.43077,11011.70769,10950.24615,10946.99231,10967.95385,10950.68462
628.5459199,10806.78462,10815.71538,10856.3,10855.65385,10846.83077,10791.30769,10789.54615,10857.49231,10764.25385,10797.28462
628.7402464,10835.88462,10944.31538,10905.4,10890.95385,10930.13077,10920.00769,10860.34615,10865.49231,10893.95385,10879.88462
628.9345585,10702.08462,10746.91538,10746.4,10740.35385,10740.93077,10727.40769,10693.54615,10702.09231,10736.15385,10706.98462
629.1288561,10691.18462,10785.31538,10745.4,10722.35385,10773.23077,10743.60769,10749.14615,10707.79231,10731.35385,10738.08462
629.3231392,10594.98462,10653.11538,10673.3,10608.15385,10614.53077,10604.00769,10623.14615,10581.79231,10607.25385,10600.88462
629.5174079,10549.58462,10608.51538,10593.5,10591.25385,10594.63077,10569.80769,10589.34615,10572.49231,10563.35385,10568.08462
629.711662,10506.98462,10596.81538,10612.1,10551.95385,10596.03077,10588.50769,10550.34615,10602.59231,10590.05385,10557.48462
629.9059017,10465.98462,10564.81538,10504.8,10550.35385,10518.33077,10532.70769,10510.64615,10552.59231,10497.35385,10550.18462
630.1001269,10308.38462,10365.01538,10359.7,10377.35385,10386.43077,10347.10769,10306.64615,10329.59231,10354.65385,10329.98462
630.2943375,10370.08462,10421.61538,10439,10442.55385,10405.83077,10433.60769,10459.24615,10415.09231,10450.45385,10388.98462
630.4885337,10283.18462,10382.71538,10364.9,10352.85385,10326.53077,10346.40769,10355.44615,10354.69231,10323.55385,10333.48462
630.6827154,10376.98462,10360.21538,10383.6,10368.05385,10364.83077,10342.40769,10336.64615,10330.19231,10329.15385,10352.68462
630.8768826,10155.58462,10202.01538,10224.3,10191.65385,10210.93077,10171.20769,10175.34615,10174.89231,10166.25385,10134.38462
631.0710353,10105.98462,10144.51538,10216.8,10190.25385,10166.13077,10137.20769,10130.04615,10100.09231,10178.75385,10117.78462
631.2651735,10161.78462,10276.31538,10243.1,10180.15385,10237.23077,10212.40769,10189.74615,10168.99231,10175.15385,10170.68462
631.4592972,10065.08462,10164.11538,10114.2,10174.95385,10104.63077,10099.30769,10078.14615,10089.59231,10084.95385,10078.68462
631.6534063,10003.88462,10091.91538,10044.3,9984.853846,10076.03077,10052.30769,10082.14615,10033.99231,10067.35385,10024.98462
631.847501,9990.484615,10023.31538,10045.4,10038.75385,10033.63077,9994.307692,9999.746154,10040.49231,9991.353846,9948.784615
632.0415811,9922.484615,9963.015385,9988.4,9915.553846,9950.030769,9980.907692,9905.546154,9903.792308,9882.553846,9903.284615
632.2356468,9953.484615,9985.215385,10005.8,9916.553846,9997.030769,9930.507692,9958.446154,9931.692308,9913.753846,9962.584615
632.4296979,9792.984615,9845.515385,9843.1,9791.153846,9863.830769,9830.307692,9796.946154,9811.492308,9784.053846,9758.484615
632.6237345,9832.484615,9912.115385,9870.1,9896.253846,9869.230769,9879.407692,9865.746154,9818.592308,9846.053846,9850.284615
632.8177565,9765.084615,9811.815385,9795.6,9817.153846,9784.330769,9752.207692,9804.446154,9764.992308,9764.253846,9734.184615
633.0117641,9635.884615,9672.215385,9706.3,9699.153846,9669.730769,9704.007692,9664.046154,9668.492308,9642.853846,9644.284615
633.2057571,9647.184615,9678.415385,9692.3,9726.153846,9691.230769,9652.807692,9661.446154,9646.892308,9654.153846,9655.584615
633.3997355,9646.384615,9718.115385,9693.1,9663.353846,9692.330769,9625.807692,9692.446154,9630.592308,9627.253846,9622.584615
633.5936995,9493.184615,9557.715385,9606.4,9569.753846,9560.330769,9560.807692,9579.246154,9554.992308,9555.853846,9517.684615
633.7876489,9511.684615,9578.815385,9583.1,9553.153846,9540.630769,9554.307692,9535.546154,9503.692308,9508.853846,9514.684615
633.9815838,9470.084615,9622.315385,9500.3,9527.053846,9533.530769,9494.307692,9482.546154,9493.992308,9508.953846,9471.184615
634.1755041,9430.984615,9445.115385,9485.8,9514.753846,9440.330769,9464.407692,9473.246154,9438.792308,9431.853846,9433.484615
634.3694099,9387.584615,9437.815385,9404.8,9409.053846,9408.830769,9380.607692,9385.346154,9380.092308,9378.353846,9344.684615
634.5633011,9341.884615,9421.615385,9395.5,9388.453846,9415.830769,9342.407692,9370.346154,9370.592308,9310.353846,9389.784615
634.7571778,9287.684615,9317.115385,9328.2,9313.053846,9320.530769,9293.407692,9307.846154,9292.392308,9304.153846,9289.884615
634.95104,9251.884615,9307.915385,9311.9,9310.553846,9308.630769,9255.607692,9278.046154,9299.792308,9295.853846,9299.384615
635.1448876,9208.884615,9254.615385,9268.1,9273.553846,9240.230769,9244.807692,9236.246154,9210.392308,9243.053846,9235.984615
635.3387206,9238.384615,9248.515385,9244.5,9280.253846,9267.930769,9241.507692,9247.046154,9207.592308,9247.453846,9237.184615
635.5325391,9086.384615,9145.315385,9131,9124.553846,9116.230769,9091.307692,9105.646154,9100.992308,9090.453846,9100.984615
635.726343,9111.884615,9120.215385,9152,9110.953846,9120.730769,9124.007692,9125.146154,9105.292308,9079.553846,9117.384615
635.9201323,8923.684615,8994.915385,9006.1,8995.553846,8975.430769,8994.507692,8972.446154,8974.192308,9001.753846,8948.984615
636.1139071,9015.384615,9063.115385,9074.3,9055.253846,9030.830769,9029.607692,8993.946154,9045.892308,9008.553846,8988.884615
636.3076674,8947.084615,8965.315385,8997.1,8954.453846,8990.530769,8977.407692,8951.546154,8948.292308,8933.353846,8903.784615
636.501413,8878.184615,8934.115385,8938.2,8957.853846,8907.330769,8951.107692,8910.846154,8901.992308,8881.353846,8906.384615
636.6951441,8874.284615,8888.015385,8921.9,8890.853846,8885.330769,8914.307692,8932.846154,8891.692308,8827.053846,8858.784615
636.8888606,8779.684615,8807.015385,8787.5,8818.053846,8850.930769,8816.607692,8822.346154,8829.392308,8804.153846,8796.684615
637.0825625,8751.384615,8770.715385,8778.8,8776.853846,8762.830769,8753.707692,8786.646154,8773.792308,8760.453846,8758.584615
637.2762499,8653.584615,8769.615385,8721.3,8743.253846,8723.630769,8713.207692,8700.446154,8702.192308,8739.253846,8706.884615
637.4699227,8673.784615,8704.215385,8689.6,8735.853846,8675.430769,8696.907692,8670.246154,8692.192308,8667.853846,8696.784615
637.6635808,8623.284615,8650.415385,8694.4,8742.253846,8680.830769,8651.007692,8644.646154,8631.092308,8660.053846,8636.484615
637.8572244,8589.884615,8647.615385,8660,8651.253846,8632.530769,8643.107692,8650.346154,8642.492308,8599.153846,8594.084615
638.0508535,8556.684615,8602.115385,8600.9,8593.853846,8586.430769,8562.107692,8573.746154,8549.092308,8573.053846,8591.684615
638.2444679,8467.484615,8535.115385,8529.9,8533.653846,8501.830769,8491.507692,8493.046154,8492.092308,8488.753846,8495.184615
638.4380677,8500.184615,8526.015385,8506.9,8510.653846,8542.030769,8509.207692,8476.046154,8502.892308,8498.353846,8441.584615
638.6316529,8394.984615,8475.315385,8435.3,8453.453846,8452.430769,8412.407692,8455.946154,8405.192308,8417.153846,8386.384615
638.8252236,8332.084615,8375.015385,8363.5,8380.553846,8393.430769,8361.007692,8377.846154,8319.992308,8352.253846,8340.784615
639.0187796,8284.984615,8356.415385,8350.8,8403.653846,8346.230769,8378.307692,8334.446154,8340.292308,8382.453846,8307.984615
639.212321,8267.584615,8291.415385,8291.4,8304.353846,8290.830769,8234.107692,8253.746154,8276.592308,8248.453846,8262.184615
639.4058478,8251.884615,8312.715385,8315.6,8290.153846,8291.730769,8257.507692,8253.446154,8265.892308,8286.553846,8279.884615
639.5993601,8192.084615,8249.715385,8270.9,8186.853846,8240.930769,8241.507692,8241.946154,8214.192308,8247.953846,8225.584615
639.7928577,8246.484615,8245.815385,8241.6,8221.353846,8242.730769,8198.007692,8202.546154,8194.992308,8167.753846,8275.384615
639.9863407,8032.684615,8093.215385,8116.3,8061.953846,8098.930769,8074.007692,8084.946154,8041.592308,8036.553846,8029.984615
640.179809,8123.484615,8140.915385,8131.8,8125.753846,8109.730769,8152.307692,8133.946154,8126.792308,8091.453846,8138.284615
640.3732628,8073.284615,8088.415385,8107.9,8086.653846,8108.830769,8087.307692,8110.546154,8082.792308,8082.153846,8071.184615
640.5667019,7914.884615,8000.415385,7973.7,7972.653846,7983.430769,7969.907692,7965.246154,7965.392308,7924.353846,7963.884615
640.7601264,7968.284615,8043.815385,7981.5,7988.353846,7958.730769,7996.007692,7984.246154,7986.092308,7995.553846,7965.684615
640.9535363,7896.484615,7913.815385,7928.4,7920.353846,7942.530769,7905.007692,7895.146154,7887.292308,7888.453846,7871.284615
641.1469316,7836.784615,7873.415385,7898.4,7862.353846,7835.130769,7862.707692,7848.046154,7840.292308,7843.653846,7832.684615
641.3403122,7784.884615,7866.315385,7864.3,7831.853846,7833.630769,7837.007692,7845.646154,7838.892308,7797.853846,7794.084615
641.5336782,7809.384615,7863.115385,7807.1,7802.053846,7848.530769,7808.807692,7817.046154,7792.892308,7810.853846,7809.384615
641.7270296,7760.984615,7766.915385,7802.8,7784.753846,7793.230769,7752.007692,7735.246154,7763.792308,7746.853846,7763.984615
641.9203663,7727.784615,7737.215385,7751.5,7773.253846,7751.830769,7735.707692,7728.146154,7714.492308,7735.053846,7757.784615
642.1136884,7638.784615,7689.215385,7690.9,7712.853846,7690.030769,7691.107692,7667.046154,7661.892308,7693.953846,7663.084615
642.3069958,7610.584615,7665.015385,7693.8,7679.553846,7652.730769,7657.807692,7649.746154,7672.092308,7628.453846,7662.784615
642.5002886,7588.684615,7609.015385,7641.5,7635.153846,7647.930769,7603.207692,7592.146154,7625.792308,7602.953846,7609.084615
642.6935668,7487.284615,7511.415385,7536.6,7496.753846,7486.930769,7509.007692,7492.746154,7492.192308,7533.053846,7471.284615
642.8868303,7475.584615,7531.515385,7472.8,7478.153846,7523.230769,7527.407692,7485.446154,7459.292308,7491.153846,7481.984615
643.0800791,7485.984615,7536.115385,7556.9,7544.553846,7560.530769,7545.007692,7531.246154,7514.792308,7495.953846,7519.484615
643.2733133,7436.684615,7484.015385,7494.3,7463.853846,7468.530769,7447.007692,7458.046154,7429.092308,7448.553846,7391.784615
643.4665329,7396.284615,7424.015385,7437.1,7431.853846,7442.230769,7422.407692,7403.646154,7388.092308,7391.653846,7381.284615
643.6597377,7358.184615,7349.415385,7358,7366.353846,7334.430769,7335.907692,7309.446154,7378.592308,7356.753846,7364.884615
643.852928,7308.684615,7327.715385,7314.9,7311.553846,7308.230769,7306.607692,7314.746154,7308.492308,7336.353846,7305.284615
644.0461035,7208.384615,7268.515385,7295,7247.953846,7244.330769,7257.107692,7257.846154,7242.792308,7248.853846,7222.184615
644.2392644,7247.784615,7289.415385,7327,7287.853846,7280.030769,7287.407692,7280.546154,7240.492308,7265.053846,7276.584615
644.4324106,7221.684615,7235.915385,7218.5,7247.653846,7224.230769,7239.807692,7227.546154,7187.792308,7163.653846,7204.384615
644.6255422,7142.484615,7195.315385,7195.2,7167.453846,7198.230769,7175.507692,7174.046154,7132.292308,7178.353846,7159.784615
644.8186591,7082.284615,7135.415385,7196.5,7148.153846,7125.430769,7107.607692,7123.246154,7124.692308,7109.753846,7130.084615
645.0117613,7084.784615,7151.615385,7127.7,7106.553846,7120.530769,7122.407692,7113.346154,7101.692308,7100.453846,7090.284615
645.2048488,7039.684615,7092.015385,7127.9,7067.353846,7084.130769,7065.007692,7073.946154,7082.992308,7063.553846,7065.584615
645.3979216,7006.984615,7092.715385,7017.6,7029.253846,7050.030769,7024.507692,7051.546154,6994.192308,7033.953846,7031.884615
645.5909798,6954.984615,7004.815385,6986,6962.753846,7015.630769,6959.907692,6962.046154,6953.892308,6971.853846,6962.884615
645.7840232,6953.284615,7011.415385,6986.7,6967.753846,6955.630769,6992.007692,6944.646154,6987.992308,6998.653846,6934.184615
645.977052,6863.884615,6906.615385,6874.6,6894.353846,6906.830769,6893.607692,6865.946154,6891.492308,6862.553846,6871.184615
646.1700661,6863.384615,6907.015385,6884.7,6893.053846,6881.930769,6885.007692,6875.746154,6863.792308,6858.153846,6887.484615
646.3630655,6775.484615,6812.815385,6801.4,6820.553846,6833.530769,6813.807692,6833.246154,6822.592308,6787.953846,6799.784615
646.5560502,6717.684615,6757.215385,6783.3,6747.853846,6741.630769,6748.507692,6701.346154,6728.892308,6717.353846,6739.884615
646.7490202,6780.284615,6796.415385,6809.4,6803.253846,6785.530769,6774.507692,6763.246154,6753.992308,6770.053846,6765.884615
646.9419755,6668.484615,6754.115385,6765.4,6759.753846,6753.730769,6811.907692,6761.746154,6735.692308,6745.953846,6730.384615
647.1349162,6623.684615,6698.015385,6682.3,6669.753846,6686.330769,6700.107692,6671.746154,6695.492308,6676.453846,6652.484615
647.3278421,6617.284615,6709.715385,6682.1,6661.253846,6633.830769,6675.507692,6646.346154,6639.092308,6641.353846,6644.984615
647.5207532,6608.984615,6625.615385,6670.8,6644.253846,6640.430769,6612.507692,6650.246154,6626.892308,6601.353846,6620.584615
647.7136497,6461.884615,6524.815385,6539,6540.853846,6505.130769,6546.007692,6479.446154,6505.192308,6488.953846,6524.884615
647.9065315,6530.184615,6540.315385,6578.5,6562.953846,6556.430769,6535.207692,6575.946154,6554.392308,6527.453846,6511.784615
648.0993986,6484.284615,6535.215385,6491.7,6511.353846,6527.930769,6524.207692,6469.846154,6483.092308,6469.853846,6517.184615
648.2922509,6445.784615,6519.115385,6495.9,6475.053846,6491.730769,6491.507692,6473.546154,6494.092308,6449.353846,6454.084615
648.4850885,6411.784615,6449.515385,6433.2,6460.553846,6432.330769,6451.207692,6408.146154,6410.392308,6419.753846,6457.584615
648.6779114,6350.484615,6398.315385,6399.9,6357.653846,6359.330769,6350.607692,6356.446154,6361.792308,6369.653846,6357.284615
648.8707196,6302.584615,6368.015385,6397.9,6363.453846,6350.330769,6308.507692,6357.246154,6351.692308,6344.353846,6358.884615
649.063513,6317.984615,6295.715385,6315.8,6302.053846,6297.930769,6280.107692,6294.046154,6297.192308,6296.853846,6296.584615
649.2562917,6330.284615,6352.315385,6357.1,6355.253846,6338.930769,6350.907692,6332.246154,6302.292308,6335.353846,6333.384615
649.4490557,6243.784615,6263.915385,6257.9,6239.553846,6280.230769,6263.907692,6270.146154,6242.892308,6221.953846,6242.684615
649.641805,6195.484615,6264.015385,6226.1,6229.053846,6230.430769,6195.507692,6218.646154,6209.092308,6233.753846,6248.984615
649.8345395,6122.684615,6192.715385,6171,6195.753846,6178.030769,6174.707692,6125.546154,6150.392308,6156.953846,6124.684615
650.0272593,6143.384615,6182.315385,6118,6147.753846,6130.030769,6142.607692,6104.646154,6146.792308,6155.753846,6137.084615
650.2199643,6045.784615,6099.215385,6086.8,6076.453846,6099.830769,6076.407692,6102.946154,6060.492308,6050.153846,6050.784615
650.4126546,6060.084615,6091.915385,6038.8,6044.653846,6085.530769,6047.307692,6064.246154,6061.692308,6090.853846,6038.984615
650.6053301,6006.484615,6051.115385,6055.9,6000.653846,6009.930769,6073.107692,6028.246154,6023.792308,6052.453846,6004.184615
650.7979909,6023.284615,6002.515385,6060.1,6038.953846,6015.230769,5997.107692,6023.546154,6005.492308,6015.653846,6011.184615
650.990637,5926.284615,5946.615385,5945.8,5945.053846,5917.130769,5925.107692,5942.046154,5956.492308,5916.053846,5930.884615
651.1832683,5941.284615,5944.815385,5964.9,5933.253846,5968.730769,5924.607692,5939.946154,5969.292308,5921.253846,5928.984615
651.3758848,5877.684615,5881.115385,5876.7,5873.353846,5873.830769,5887.807692,5869.746154,5871.992308,5873.953846,5873.884615
651.5684866,5844.784615,5903.415385,5850.4,5872.653846,5896.230769,5882.107692,5862.946154,5833.792308,5869.153846,5843.984615
651.7610736,5803.184615,5853.415385,5832.9,5795.653846,5824.430769,5833.007692,5849.346154,5848.392308,5831.353846,5820.084615
651.9536459,5797.784615,5814.115385,5821.6,5822.553846,5815.130769,5810.607692,5818.746154,5786.592308,5782.953846,5774.084615
652.1462034,5743.684615,5780.715385,5756.1,5740.853846,5785.230769,5780.007692,5743.446154,5732.392308,5742.153846,5747.984615
652.3387461,5717.584615,5729.915385,5739.6,5711.053846,5732.430769,5697.607692,5736.546154,5749.392308,5712.553846,5728.984615
652.531274,5679.784615,5685.015385,5716.5,5689.953846,5688.330769,5747.007692,5694.146154,5672.392308,5691.953846,5693.784615
652.7237872,5640.084615,5659.415385,5674.7,5621.653846,5648.630769,5641.807692,5651.946154,5628.092308,5635.153846,5650.184615
652.9162856,5528.384615,5584.715385,5563.1,5532.953846,5577.430769,5557.007692,5536.746154,5566.692308,5575.353846,5530.784615
653.1087692,5606.584615,5623.215385,5615.8,5589.953846,5605.630769,5622.507692,5614.546154,5553.992308,5593.653846,5583.584615
653.3012381,5523.584615,5576.315385,5590.8,5573.353846,5558.030769,5572.907692,5567.246154,5526.392308,5553.953846,5543.184615
653.4936922,5515.184615,5553.215385,5544.9,5564.853846,5545.230769,5525.107692,5526.846154,5520.092308,5546.153846,5529.984615
653.6861314,5428.084615,5424.715385,5443.6,5417.253846,5441.330769,5422.907692,5460.646154,5447.992308,5416.853846,5414.984615
653.8785559,5475.784615,5516.915385,5467.9,5489.953846,5494.730769,5490.007692,5491.546154,5480.392308,5503.953846,5454.584615
654.0709656,5413.784615,5453.515385,5403.6,5386.853846,5456.030769,5402.807692,5433.546154,5415.392308,5393.853846,5391.184615
654.2633605,5367.284615,5385.515385,5382.3,5376.753846,5379.730769,5342.507692,5381.446154,5313.292308,5347.353846,5341.384615
654.4557406,5352.384615,5388.215385,5393.5,5411.653846,5395.330769,5354.907692,5378.246154,5363.392308,5373.053846,5356.684615
654.648106,5334.084615,5338.615385,5369.2,5333.653846,5354.830769,5354.007692,5328.046154,5325.892308,5343.553846,5320.884615
654.8404565,5236.384615,5279.715385,5232.2,5248.353846,5243.030769,5253.607692,5283.546154,5228.392308,5248.353846,5237.184615
655.0327922,5278.184615,5250.015385,5274.1,5257.953846,5233.530769,5259.907692,5234.746154,5265.292308,5277.353846,5261.884615
655.2251131,5229.484615,5226.015385,5249.1,5197.353846,5205.530769,5227.507692,5226.546154,5227.892308,5246.053846,5211.984615
655.4174192,5173.984615,5189.115385,5227.6,5224.453846,5203.930769,5221.807692,5216.046154,5208.592308,5171.853846,5173.484615
655.6097105,5188.384615,5188.015385,5212.8,5167.953846,5166.330769,5183.307692,5177.546154,5163.192308,5180.353846,5166.684615
655.801987,5142.384615,5157.315385,5181.5,5154.753846,5151.630769,5164.207692,5176.646154,5166.392308,5118.553846,5139.984615
655.9942487,5082.784615,5093.615385,5109.9,5087.453846,5074.130769,5078.207692,5118.046154,5081.692308,5047.253846,5059.684615
656.1864955,5087.384615,5130.115385,5117.8,5095.953846,5116.330769,5102.707692,5094.646154,5090.492308,5106.453846,5094.884615
656.3787276,5030.584615,5051.215385,5020.1,5037.453846,5039.230769,5040.107692,5064.346154,5014.992308,5021.953846,5020.184615
656.5709448,5010.084615,5020.315385,5055.5,5034.453846,5036.930769,5035.607692,5053.246154,5039.992308,5005.253846,5035.584615
656.7631472,4990.884615,4990.815385,4968.6,4967.253846,4984.330769,4986.707692,4953.446154,4981.092308,4986.353846,4961.184615
656.9553348,4894.584615,4949.915385,4943.5,4912.753846,4952.130769,4954.607692,4928.446154,4933.592308,4960.153846,4957.584615
657.1475075,4954.084615,4952.715385,4955.4,4952.053846,4928.730769,4937.407692,4969.246154,4935.292308,4931.653846,4938.084615
657.3396654,4893.984615,4908.115385,4881.7,4898.453846,4888.430769,4887.407692,4874.246154,4870.692308,4878.053846,4889.284615
657.5318085,4840.084615,4816.915385,4833.1,4840.553846,4841.530769,4846.907692,4818.146154,4832.892308,4820.653846,4823.384615
657.7239367,4793.284615,4816.115385,4825.6,4805.853846,4826.230769,4834.807692,4806.846154,4807.092308,4798.253846,4815.284615
657.9160501,4786.684615,4829.915385,4811.3,4820.653846,4846.430769,4800.707692,4792.546154,4780.892308,4810.953846,4836.584615
658.1081487,4741.584615,4795.915385,4790.5,4751.053846,4801.330769,4762.607692,4788.146154,4781.592308,4729.653846,4750.084615
658.3002324,4725.484615,4736.415385,4741.4,4747.953846,4743.230769,4739.107692,4720.446154,4718.392308,4713.453846,4731.284615
658.4923013,4716.084615,4725.815385,4731.9,4710.753846,4693.130769,4714.507692,4730.746154,4726.592308,4731.653846,4727.184615
658.6843553,4643.284615,4661.315385,4668.1,4638.653846,4657.630769,4673.807692,4664.546154,4655.392308,4642.453846,4639.084615
658.8763945,4628.984615,4686.315385,4664.9,4646.253846,4660.430769,4681.407692,4641.746154,4617.492308,4651.853846,4657.184615
659.0684188,4607.684615,4640.715385,4625.4,4610.553846,4597.530769,4638.707692,4627.946154,4653.192308,4629.553846,4599.984615
659.2604283,4594.684615,4604.515385,4598,4584.453846,4569.830769,4581.807692,4598.646154,4603.292308,4628.053846,4577.884615
