lambda,1,2,3,4,5,6,7,8,9,10,11
424.8867021,1898.223077,1906.484615,1919.130769,1914.084615,1900.161538,1910.707692,1895.676923,1897.323077,1902.253846,1899.130769,
425.0944381,1925.623077,1943.184615,1954.730769,1949.284615,1931.861538,1950.807692,1928.576923,1936.323077,1940.953846,1937.430769,
425.3021621,1975.723077,1984.584615,1978.230769,1951.984615,1974.161538,1954.407692,1960.276923,1954.923077,1954.853846,1966.230769,
425.5098741,2038.923077,2047.884615,2044.430769,2064.184615,2024.161538,2056.007692,2051.876923,2030.323077,2036.453846,2023.630769,
425.717574,2110.523077,2119.684615,2106.930769,2104.984615,2096.261538,2111.007692,2097.276923,2113.123077,2103.053846,2104.730769,
425.9252619,2144.523077,2157.784615,2135.930769,2134.584615,2124.261538,2136.007692,2130.776923,2123.223077,2138.653846,2128.830769,
426.1329377,2208.623077,2217.784615,2218.230769,2201.284615,2226.461538,2214.407692,2191.076923,2198.923077,2215.053846,2185.730769,
426.3406015,2300.123077,2340.484615,2318.230769,2316.284615,2310.761538,2298.507692,2312.876923,2296.723077,2299.653846,2311.030769,
426.5482533,2428.923077,2442.384615,2433.130769,2439.884615,2444.661538,2438.107692,2417.476923,2417.523077,2420.453846,2427.630769,
426.755893,2447.523077,2465.384615,2485.630769,2459.184615,2462.361538,2443.107692,2451.176923,2477.223077,2456.853846,2444.330769,
426.9635207,2479.823077,2493.684615,2501.030769,2500.184615,2494.061538,2476.807692,2470.776923,2488.823077,2479.253846,2490.430769,
427.1711363,2616.823077,2596.984615,2631.030769,2630.284615,2635.361538,2634.607692,2626.176923,2599.023077,2603.853846,2614.030769,
427.3787399,2675.723077,2687.484615,2721.830769,2682.884615,2696.261538,2676.407692,2660.576923,2682.823077,2662.853846,2702.030769,
427.5863314,2692.923077,2736.684615,2705.630769,2724.484615,2736.061538,2723.007692,2725.376923,2695.323077,2711.653846,2704.930769,
427.7939109,2819.123077,2840.784615,2824.730769,2809.584615,2852.161538,2834.107692,2809.076923,2804.223077,2824.353846,2824.030769,
428.0014783,2950.823077,3005.184615,2975.730769,2991.584615,2970.161538,2962.907692,2944.876923,2960.123077,2981.753846,2938.730769,
428.2090336,3088.923077,3130.084615,3117.730769,3137.784615,3104.461538,3098.007692,3071.576923,3092.523077,3104.153846,3083.730769,
428.4165769,3018.423077,3068.784615,3063.430769,3047.384615,3025.961538,3047.107692,3023.276923,3039.723077,3038.053846,3019.630769,
428.6241081,3222.723077,3242.184615,3255.030769,3257.584615,3246.561538,3233.307692,3203.276923,3219.523077,3202.953846,3226.930769,
428.8316272,3216.823077,3271.884615,3243.030769,3244.684615,3248.561538,3227.307692,3229.176923,3223.123077,3230.253846,3209.030769,
429.0391343,3215.823077,3266.084615,3237.130769,3255.884615,3234.461538,3248.607692,3195.476923,3226.723077,3256.153846,3216.130769,
429.2466293,3222.223077,3276.884615,3267.430769,3272.984615,3229.261538,3271.307692,3243.676923,3232.223077,3256.953846,3228.430769,
429.4541122,3513.823077,3545.784615,3562.330769,3554.084615,3549.961538,3529.307692,3534.276923,3523.523077,3530.353846,3529.230769,
429.661583,3701.923077,3775.484615,3772.530769,3766.884615,3781.361538,3760.207692,3709.276923,3775.323077,3713.053846,3755.230769,
429.8690418,3568.523077,3603.084615,3587.030769,3595.084615,3594.061538,3562.107692,3545.276923,3550.723077,3559.253846,3577.330769,
430.0764885,3777.923077,3827.384615,3800.930769,3826.484615,3805.161538,3817.907692,3798.576923,3787.723077,3813.653846,3774.330769,
430.283923,3692.723077,3728.784615,3718.730769,3702.284615,3706.461538,3675.507692,3683.376923,3709.923077,3693.653846,3680.330769,
430.4913455,3862.523077,3896.684615,3929.130769,3908.684615,3920.861538,3895.507692,3858.876923,3891.023077,3877.653846,3890.130769,
430.6987559,4133.823077,4165.184615,4147.530769,4139.984615,4147.161538,4174.807692,4142.876923,4139.623077,4146.453846,4164.530769,
430.9061543,4121.823077,4174.984615,4165.130769,4175.784615,4201.761538,4158.707692,4165.976923,4146.723077,4123.553846,4139.230769,
431.1135405,4157.823077,4225.884615,4215.430769,4188.984615,4212.161538,4186.707692,4179.276923,4204.623077,4166.453846,4200.530769,
431.3209146,4323.823077,4382.884615,4385.530769,4366.684615,4334.461538,4388.007692,4312.676923,4332.023077,4358.753846,4335.130769,
431.5282766,4453.823077,4478.084615,4464.830769,4462.484615,4485.161538,4460.207692,4435.876923,4433.623077,4440.453846,4451.230769,
431.7356265,4698.723077,4746.884615,4729.430769,4741.284615,4738.661538,4742.507692,4701.876923,4693.123077,4697.053846,4713.130769,
431.9429643,4857.323077,4924.984615,4903.430769,4895.884615,4921.961538,4903.207692,4845.976923,4870.123077,4921.753846,4888.730769,
432.15029,4770.323077,4859.384615,4837.430769,4838.284615,4810.961538,4806.907692,4802.776923,4801.823077,4841.753846,4835.130769,
432.3576036,4815.923077,4891.784615,4889.130769,4884.484615,4865.461538,4876.607692,4841.376923,4827.423077,4842.053846,4851.730769,
432.5649051,5103.223077,5212.784615,5154.230769,5180.284615,5174.561538,5137.807692,5133.376923,5113.723077,5112.953846,5081.130769,
432.7721945,5189.323077,5270.184615,5246.030769,5220.684615,5258.961538,5247.507692,5201.476923,5175.423077,5202.653846,5222.430769,
432.9794717,5431.023077,5495.184615,5474.430769,5464.384615,5465.761538,5483.007692,5411.776923,5454.023077,5440.853846,5439.030769,
433.1867368,5500.723077,5589.484615,5584.730769,5584.184615,5547.261538,5554.307692,5514.776923,5507.723077,5508.453846,5554.630769,
433.3939898,5582.223077,5658.984615,5635.330769,5621.084615,5607.461538,5600.807692,5597.476923,5599.723077,5582.553846,5574.630769,
433.6012307,5983.123077,6055.184615,6035.230769,6035.584615,6019.761538,6002.807692,6010.076923,5988.223077,6006.853846,6001.730769,
433.8084595,6033.523077,6156.984615,6105.630769,6136.784615,6078.161538,6130.607692,6049.876923,6060.023077,6091.353846,6067.630769,
434.0156761,6032.123077,6120.884615,6119.230769,6101.784615,6113.161538,6067.307692,6051.176923,6035.723077,6059.753846,6045.030769,
434.2228806,6282.623077,6366.284615,6365.030769,6320.284615,6383.061538,6289.507692,6316.776923,6300.123077,6304.453846,6277.330769,
434.4300729,6710.923077,6778.884615,6793.530769,6751.284615,6776.061538,6728.207692,6735.076923,6716.223077,6722.453846,6689.430769,
434.6372532,6597.523077,6717.484615,6710.730769,6673.784615,6642.861538,6675.407692,6635.676923,6638.323077,6637.753846,6628.530769,
434.8444212,7040.623077,7127.984615,7164.530769,7108.384615,7126.361538,7106.707692,7091.476923,7109.523077,7073.253846,7079.030769,
435.0515772,7149.223077,7234.084615,7219.330769,7209.584615,7231.861538,7190.907692,7148.876923,7146.623077,7154.253846,7168.830769,
435.258721,7097.523077,7213.384615,7184.230769,7196.184615,7180.361538,7149.507692,7114.776923,7123.923077,7140.953846,7131.730769,
435.4658526,7240.923077,7347.984615,7311.930769,7317.684615,7295.661538,7286.107692,7241.876923,7282.523077,7248.653846,7263.030769,
435.6729721,7260.523077,7353.484615,7312.830769,7332.584615,7328.361538,7293.207692,7277.776923,7288.323077,7262.353846,7260.030769,
435.8800795,7653.723077,7792.084615,7745.830769,7745.684615,7706.261538,7726.407692,7701.876923,7667.823077,7669.153846,7651.930769,
436.0871747,8050.323077,8200.984615,8191.430769,8125.684615,8154.061538,8133.407692,8108.276923,8089.723077,8083.453846,8072.230769,
436.2942577,8198.523077,8358.384615,8307.830769,8302.584615,8286.761538,8280.907692,8238.076923,8241.623077,8263.553846,8246.630769,
436.5013286,8126.023077,8296.384615,8272.530769,8265.584615,8230.361538,8186.107692,8177.176923,8144.123077,8199.753846,8141.030769,
436.7083873,8209.723077,8373.284615,8353.030769,8309.784615,8331.461538,8324.007692,8260.176923,8280.323077,8250.253846,8237.930769,
436.9154338,8598.223077,8772.084615,8697.130769,8679.184615,8698.061538,8670.307692,8614.976923,8637.923077,8616.953846,8585.730769,
437.1224682,8926.223077,9064.884615,9066.830769,9059.384615,9028.661538,8998.807692,8948.476923,8959.323077,8974.453846,8938.330769,
437.3294904,8924.423077,9097.884615,9127.130769,9073.584615,9055.061538,9040.107692,8976.776923,8973.823077,8994.353846,8995.430769,
437.5365005,9439.423077,9601.784615,9578.630769,9585.284615,9529.461538,9524.307692,9468.876923,9476.423077,9469.653846,9455.030769,
437.7434984,9601.223077,9731.884615,9723.530769,9681.984615,9710.761538,9643.807692,9614.576923,9613.323077,9629.953846,9620.630769,
437.9504841,9470.023077,9661.184615,9643.130769,9597.384615,9570.661538,9554.807692,9500.176923,9492.823077,9491.853846,9478.630769,
438.1574576,10006.42308,10188.18462,10183.13077,10145.98462,10156.36154,10114.30769,10046.07692,10076.62308,10043.85385,10019.53077,
438.3644189,10436.32308,10606.68462,10639.93077,10584.18462,10566.96154,10583.40769,10515.27692,10521.42308,10541.15385,10479.93077,
438.5713681,10537.72308,10783.18462,10770.93077,10731.28462,10705.46154,10709.50769,10630.37692,10651.72308,10647.05385,10598.43077,
438.7783051,10689.22308,10839.98462,10862.73077,10832.68462,10791.06154,10775.90769,10735.37692,10682.92308,10713.85385,10701.03077,
438.9852298,11329.42308,11568.48462,11517.63077,11531.28462,11486.46154,11483.80769,11403.57692,11381.72308,11406.45385,11386.93077,
439.1921424,11184.52308,11367.18462,11352.33077,11337.48462,11285.56154,11284.40769,11236.07692,11197.52308,11202.55385,11220.53077,
439.3990428,11597.92308,11797.28462,11811.33077,11766.08462,11744.66154,11737.20769,11639.97692,11640.52308,11648.95385,11586.53077,
439.6059311,11442.62308,11697.78462,11644.93077,11603.88462,11617.96154,11646.50769,11501.67692,11530.32308,11467.05385,11573.63077,
439.8128071,12134.32308,12392.38462,12338.93077,12308.38462,12290.66154,12267.20769,12183.17692,12177.32308,12235.05385,12177.83077,
440.0196709,12818.42308,13103.88462,13060.33077,12987.28462,12978.16154,12983.00769,12858.37692,12929.72308,12899.95385,12894.93077,
440.2265225,12643.32308,12888.48462,12820.53077,12837.58462,12827.36154,12751.60769,12703.07692,12732.22308,12741.05385,12629.23077,
440.4333619,12522.52308,12740.18462,12764.93077,12745.38462,12655.26154,12704.70769,12581.47692,12645.02308,12610.85385,12594.93077,
440.6401891,13003.52308,13275.28462,13265.33077,13225.68462,13132.36154,13127.80769,13058.27692,13088.12308,13088.45385,13027.33077,
440.8470041,13007.82308,13254.58462,13234.83077,13173.18462,13148.66154,13143.60769,13050.07692,13053.82308,13073.95385,13072.23077,
441.0538068,13283.72308,13530.38462,13486.93077,13342.18462,13425.46154,13377.10769,13275.47692,13310.92308,13290.25385,13297.13077,
441.2605974,13984.92308,14304.18462,14218.23077,14212.28462,14186.56154,14159.90769,14119.37692,14128.62308,14114.85385,14042.53077,
441.4673758,13811.12308,14092.08462,14032.83077,14004.98462,13982.46154,13977.00769,13822.57692,13869.82308,13918.85385,13881.63077,
441.6741419,14196.12308,14448.78462,14409.33077,14414.48462,14388.16154,14388.50769,14299.87692,14289.02308,14271.85385,14273.33077,
441.8808958,14631.82308,14930.98462,14874.13077,14843.38462,14835.36154,14748.60769,14746.57692,14733.42308,14696.95385,14685.63077,
442.0876375,14878.02308,15117.98462,15129.83077,15077.48462,15001.96154,15032.20769,14920.07692,14921.12308,14962.65385,14936.33077,
442.2943669,14731.62308,15044.18462,15043.23077,14957.78462,14940.16154,14940.20769,14852.37692,14870.22308,14808.25385,14803.53077,
442.5010841,14913.42308,15165.88462,15190.53077,15192.98462,15090.96154,15040.50769,14986.57692,15006.22308,15004.15385,15000.83077,
442.7077891,15293.92308,15538.58462,15487.73077,15491.28462,15481.96154,15434.20769,15336.47692,15351.72308,15338.25385,15321.73077,
442.9144819,15646.02308,15977.68462,15936.93077,15923.28462,15922.96154,15891.20769,15756.57692,15838.12308,15773.65385,15779.73077,
443.1211624,16313.12308,16586.88462,16524.63077,16494.48462,16478.46154,16430.40769,16310.17692,16350.32308,16375.35385,16343.63077,
443.3278307,15790.72308,16017.58462,16076.33077,15998.38462,16001.76154,15947.30769,15838.17692,15886.92308,15877.95385,15852.83077,
443.5344867,16915.42308,17238.98462,17207.73077,17119.18462,17106.76154,17138.20769,17036.57692,16990.32308,17037.65385,16994.43077,
443.7411305,16480.52308,16714.88462,16686.43077,16664.68462,16612.76154,16576.70769,16523.27692,16519.92308,16533.95385,16532.93077,
443.9477621,15870.62308,16236.88462,16142.53077,16102.38462,16063.16154,16067.90769,15987.67692,15919.52308,15949.05385,15936.33077,
444.1543814,17017.52308,17220.98462,17144.03077,17199.08462,17153.86154,17157.70769,17011.27692,17055.32308,17058.25385,17059.23077,
444.3609885,16890.42308,17188.68462,17142.53077,17100.88462,17096.16154,17055.80769,16918.57692,16952.52308,16954.75385,16952.53077,
444.5675833,16690.22308,16983.78462,16953.73077,16853.98462,16891.26154,16851.50769,16817.17692,16746.92308,16793.05385,16765.23077,
444.7741658,16507.32308,16786.18462,16749.73077,16666.88462,16691.56154,16632.20769,16515.37692,16597.12308,16556.15385,16597.43077,
444.9807361,16596.92308,16843.78462,16818.23077,16822.68462,16836.16154,16786.40769,16701.07692,16700.42308,16655.25385,16618.23077,
445.1872941,16845.72308,17109.88462,17062.13077,17113.08462,17060.26154,17053.30769,16937.17692,16931.42308,16930.75385,16943.33077,
445.3938399,17324.62308,17623.08462,17583.73077,17502.28462,17484.26154,17478.20769,17414.17692,17428.72308,17382.05385,17435.13077,
445.6003734,16941.52308,17173.28462,17138.43077,17124.58462,17064.46154,17085.00769,17015.87692,17020.42308,16984.55385,16991.63077,
445.8068946,18213.82308,18453.08462,18435.63077,18381.58462,18371.36154,18355.10769,18246.77692,18296.12308,18275.65385,18292.73077,
446.0134036,17306.92308,17533.08462,17453.43077,17483.48462,17458.66154,17481.50769,17387.87692,17380.02308,17339.95385,17391.93077,
446.2199003,17285.72308,17506.28462,17494.03077,17453.38462,17396.96154,17453.60769,17338.37692,17384.52308,17336.65385,17334.13077,
446.4263847,17824.92308,18002.88462,17956.33077,17991.78462,17958.16154,17919.30769,17871.87692,17882.02308,17849.25385,17813.73077,
446.6328569,17459.12308,17651.68462,17618.83077,17582.08462,17602.66154,17614.10769,17516.97692,17507.02308,17555.55385,17505.43077,
446.8393167,17868.72308,18084.48462,18084.73077,18018.38462,18075.76154,18021.80769,17948.27692,17990.32308,17922.45385,17948.03077,
447.0457643,17031.72308,17210.78462,17202.83077,17161.38462,17074.76154,17147.70769,17095.07692,17096.92308,17003.45385,17068.33077,
447.2521996,17608.72308,17766.78462,17741.83077,17783.88462,17677.86154,17755.70769,17646.57692,17624.82308,17648.05385,17684.23077,
447.4586226,17263.32308,17441.38462,17417.83077,17359.08462,17410.36154,17379.00769,17308.47692,17310.62308,17322.75385,17315.13077,
447.6650333,16792.42308,16959.88462,16965.73077,16916.18462,17021.76154,16895.00769,16906.97692,16849.52308,16892.15385,16864.33077,
447.8714318,17426.22308,17574.78462,17500.73077,17533.48462,17484.96154,17512.60769,17463.77692,17430.82308,17454.55385,17426.53077,
448.0778179,17885.42308,18010.08462,17986.03077,17969.08462,17976.36154,17944.70769,17882.77692,17902.72308,17902.75385,17862.33077,
448.2841917,16663.92308,16832.98462,16787.93077,16775.58462,16782.76154,16705.70769,16671.77692,16738.52308,16728.15385,16685.33077,
448.4905533,16646.32308,16773.28462,16718.93077,16750.88462,16710.96154,16743.90769,16675.07692,16688.22308,16693.25385,16662.53077,
448.6969025,16898.02308,17090.88462,17065.43077,16984.58462,17005.46154,16990.30769,16929.87692,16952.02308,16993.25385,16923.83077,
448.9032394,16832.92308,16876.18462,16865.73077,16857.88462,16860.46154,16846.20769,16833.87692,16816.92308,16842.05385,16779.23077,
449.1095641,16557.22308,16660.48462,16681.83077,16627.18462,16620.86154,16683.60769,16555.17692,16582.72308,16648.45385,16620.93077,
449.3158764,16161.12308,16228.88462,16191.13077,16248.68462,16215.96154,16217.00769,16159.97692,16215.62308,16240.55385,16192.23077,
449.5221764,16134.52308,16189.88462,16216.23077,16163.78462,16211.56154,16150.60769,16140.67692,16134.72308,16089.25385,16126.43077,
449.7284641,16106.82308,16182.88462,16121.63077,16183.08462,16105.56154,16129.10769,16091.67692,16111.42308,16154.75385,16075.13077,
449.9347395,15700.82308,15732.98462,15725.03077,15725.58462,15732.96154,15719.10769,15722.87692,15726.72308,15716.05385,15720.73077,
450.1410025,15518.32308,15528.48462,15603.03077,15570.48462,15561.16154,15553.60769,15498.17692,15490.52308,15519.35385,15504.93077,
450.3472533,15470.22308,15499.18462,15498.23077,15485.18462,15459.06154,15522.40769,15483.77692,15470.22308,15434.75385,15483.03077,
450.5534917,14684.32308,14773.38462,14725.53077,14718.68462,14699.86154,14728.70769,14694.17692,14646.22308,14673.25385,14740.13077,
450.7597178,14571.82308,14606.48462,14595.43077,14564.58462,14584.86154,14595.30769,14570.77692,14576.92308,14569.55385,14537.13077,
450.9659315,14898.42308,14899.98462,14916.13077,14890.28462,14945.06154,14889.60769,14877.77692,14902.42308,14886.95385,14900.83077,
451.172133,14260.52308,14293.28462,14321.63077,14320.88462,14337.96154,14316.80769,14270.87692,14295.32308,14316.25385,14300.73077,
451.3783221,14530.62308,14513.88462,14490.23077,14467.48462,14462.16154,14450.30769,14475.57692,14505.42308,14437.95385,14484.43077,
451.5844988,13937.12308,13950.58462,13957.93077,13999.68462,13929.36154,13947.50769,13907.47692,13944.82308,13966.65385,13935.63077,
451.7906633,13808.62308,13809.88462,13777.53077,13803.88462,13779.46154,13820.10769,13753.47692,13791.92308,13757.95385,13738.73077,
451.9968153,13443.02308,13454.58462,13415.03077,13417.38462,13403.46154,13415.80769,13391.77692,13389.02308,13455.65385,13437.53077,
452.2029551,13527.32308,13544.18462,13477.53077,13485.18462,13447.76154,13472.20769,13457.17692,13474.12308,13506.15385,13509.03077,
452.4090825,13432.92308,13455.68462,13431.43077,13460.08462,13451.26154,13448.90769,13465.57692,13493.62308,13478.45385,13442.93077,
452.6151975,12924.32308,12887.08462,12882.73077,12865.48462,12853.26154,12905.10769,12855.17692,12903.22308,12895.45385,12895.13077,
452.8213002,12533.52308,12458.48462,12500.43077,12458.48462,12511.76154,12436.50769,12492.67692,12495.02308,12534.05385,12526.03077,
453.0273906,11995.72308,12010.88462,11994.63077,11955.58462,11936.66154,11934.70769,12037.97692,12013.62308,11972.75385,12007.93077,
453.2334686,12398.42308,12415.08462,12386.83077,12390.48462,12348.66154,12357.60769,12365.27692,12420.72308,12432.55385,12367.83077,
453.4395342,11811.12308,11853.98462,11854.13077,11802.18462,11791.56154,11841.40769,11853.17692,11797.92308,11841.25385,11800.03077,
453.6455875,11745.02308,11739.68462,11733.33077,11732.68462,11684.56154,11689.50769,11710.97692,11693.42308,11751.35385,11738.63077,
453.8516284,11612.02308,11568.18462,11575.63077,11581.48462,11581.06154,11614.90769,11585.77692,11586.72308,11631.65385,11610.83077,
454.057657,11648.42308,11579.18462,11628.53077,11622.38462,11575.26154,11623.10769,11637.07692,11640.42308,11673.35385,11601.23077,
454.2636732,11279.12308,11251.28462,11213.13077,11243.08462,11226.86154,11250.50769,11275.07692,11222.32308,11220.85385,11193.53077,
454.469677,11259.32308,11239.78462,11260.63077,11282.08462,11234.86154,11241.80769,11221.07692,11261.22308,11274.05385,11251.93077,
454.6756684,10887.82308,10876.58462,10832.83077,10857.68462,10829.16154,10846.30769,10877.87692,10869.02308,10892.05385,10869.83077,
454.8816475,11318.22308,11283.28462,11219.13077,11196.88462,11257.86154,11252.60769,11228.77692,11276.62308,11265.75385,11261.23077,
455.0876142,10327.42308,10307.88462,10240.13077,10294.98462,10271.26154,10292.80769,10239.57692,10268.12308,10318.45385,10244.73077,
455.2935685,10314.12308,10241.18462,10277.83077,10276.08462,10299.26154,10291.90769,10298.97692,10292.62308,10298.35385,10309.63077,
455.4995105,10477.12308,10498.78462,10478.23077,10478.68462,10494.46154,10491.20769,10473.17692,10454.42308,10501.15385,10487.83077,
455.70544,10297.02308,10273.48462,10298.63077,10272.38462,10261.26154,10237.50769,10249.87692,10258.72308,10282.25385,10267.73077,
455.9113572,9943.923077,9946.784615,9918.430769,9930.884615,9889.461538,9895.507692,9888.776923,9969.923077,9958.153846,9945.430769,
456.117262,9762.823077,9753.284615,9788.630769,9772.184615,9722.861538,9778.707692,9749.876923,9759.423077,9768.953846,9753.230769,
456.3231543,9683.223077,9689.684615,9673.730769,9675.384615,9699.261538,9670.707692,9670.076923,9653.523077,9630.253846,9688.730769,
456.5290343,9338.223077,9318.184615,9312.730769,9290.584615,9322.261538,9304.807692,9306.376923,9339.823077,9336.853846,9388.030769,
456.7349019,9665.423077,9706.284615,9638.030769,9619.984615,9658.061538,9615.607692,9642.276923,9621.623077,9670.953846,9657.330769,
456.9407571,9465.223077,9499.084615,9449.230769,9422.284615,9453.561538,9424.807692,9437.976923,9504.523077,9458.053846,9452.030769,
457.1465999,9350.723077,9357.084615,9337.730769,9349.284615,9302.961538,9320.207692,9328.276923,9329.123077,9326.353846,9337.230769,
457.3524303,9077.723077,9049.584615,9086.630769,9024.284615,9044.361538,9056.707692,9046.476923,9064.823077,9080.453846,9081.230769,
457.5582483,8941.923077,8952.984615,8935.430769,8927.084615,8924.261538,8925.807692,8960.976923,8942.323077,8929.653846,8942.730769,
457.7640539,9051.723077,9059.984615,9088.530769,9073.784615,9046.261538,9029.407692,9061.976923,9068.523077,9092.253846,9079.830769,
457.9698471,8926.123077,8907.284615,8960.530769,8921.384615,8932.961538,8883.207692,8899.276923,8912.723077,8913.353846,8897.130769,
458.1756278,8865.423077,8852.684615,8843.630769,8823.084615,8839.461538,8821.107692,8826.576923,8840.223077,8817.253846,8837.130769,
458.3813962,8812.023077,8779.484615,8821.330769,8844.784615,8813.661538,8843.507692,8803.976923,8852.423077,8809.153846,8830.630769,
458.5871521,8521.223077,8516.484615,8510.430769,8487.784615,8512.961538,8529.307692,8483.876923,8547.323077,8532.053846,8524.430769,
458.7928956,8731.823077,8666.184615,8712.430769,8685.184615,8667.661538,8687.307692,8684.176923,8641.523077,8715.553846,8673.630769,
458.9986267,8176.023077,8135.084615,8184.930769,8191.784615,8161.161538,8155.607692,8159.576923,8206.023077,8117.353846,8182.730769,
459.2043454,8893.223077,8906.384615,8862.930769,8873.184615,8870.361538,8878.107692,8906.676923,8935.623077,8951.453846,8875.930769,
459.4100516,8822.823077,8819.884615,8854.630769,8842.784615,8850.461538,8811.807692,8832.976923,8826.623077,8864.753846,8817.730769,
459.6157454,8223.923077,8261.584615,8246.130769,8228.984615,8231.561538,8269.707692,8216.176923,8252.623077,8242.453846,8227.130769,
459.8214268,8355.223077,8385.384615,8397.530769,8364.484615,8392.361538,8362.207692,8395.876923,8371.523077,8381.253846,8376.030769,
460.0270957,8487.023077,8502.784615,8494.930769,8464.884615,8467.961538,8459.507692,8448.376923,8486.023077,8487.053846,8469.330769,
460.2327522,8437.523077,8415.884615,8424.730769,8461.384615,8405.161538,8402.907692,8431.176923,8454.323077,8457.553846,8417.230769,
460.4383963,8068.423077,8097.384615,8112.030769,8088.384615,8087.061538,8127.507692,8088.976923,8107.723077,8086.653846,8098.530769,
460.6440279,8302.423077,8284.584615,8274.530769,8230.484615,8300.761538,8273.907692,8268.676923,8277.123077,8260.553846,8281.530769,
460.8496471,7952.123077,7967.084615,8008.130769,7955.684615,7998.461538,7992.507692,7979.276923,7991.423077,7996.153846,7992.430769,
461.0552538,7857.923077,7848.584615,7848.830769,7876.384615,7860.561538,7888.507692,7870.576923,7869.523077,7885.753846,7855.630769,
461.2608481,7983.723077,8004.184615,7998.530769,7986.384615,7927.061538,7969.207692,7980.976923,7965.323077,7995.853846,7988.630769,
461.46643,7487.623077,7491.284615,7498.430769,7455.084615,7483.961538,7483.907692,7501.376923,7497.523077,7465.053846,7490.730769,
461.6719993,7295.723077,7319.884615,7340.230769,7331.284615,7342.561538,7336.907692,7307.876923,7312.323077,7326.353846,7337.130769,
461.8775563,7838.023077,7888.284615,7900.930769,7833.784615,7821.061538,7857.107692,7816.976923,7866.023077,7838.253846,7844.430769,
462.0831007,7359.323077,7403.184615,7392.030769,7390.584615,7383.661538,7345.307692,7352.676923,7345.723077,7407.653846,7370.730769,
462.2886327,7225.323077,7238.884615,7226.230769,7235.284615,7219.461538,7217.207692,7197.276923,7220.723077,7200.253846,7225.030769,
462.4941523,7234.223077,7221.784615,7169.730769,7195.084615,7211.361538,7207.207692,7207.976923,7178.123077,7199.153846,7188.830769,
462.6996593,6976.423077,6964.084615,6957.330769,6947.884615,6945.861538,6958.907692,6951.876923,6934.023077,6988.553846,6944.830769,
462.9051539,6801.123077,6829.484615,6821.030769,6831.684615,6792.861538,6778.507692,6818.576923,6833.823077,6804.653846,6837.430769,
463.1106361,7155.423077,7146.484615,7140.130769,7114.284615,7153.561538,7131.407692,7092.676923,7156.923077,7132.153846,7104.730769,
463.3161057,7252.223077,7218.284615,7250.730769,7211.184615,7217.861538,7202.607692,7202.476923,7243.923077,7234.053846,7212.130769,
463.5215629,7067.423077,7072.384615,7040.030769,7046.184615,7071.261538,7032.707692,7043.676923,7051.023077,7081.453846,7061.930769,
463.7270076,7233.723077,7206.784615,7192.330769,7230.484615,7192.761538,7226.007692,7195.876923,7224.323077,7215.153846,7233.330769,
463.9324399,7257.523077,7222.784615,7249.530769,7203.184615,7241.761538,7224.207692,7213.376923,7234.123077,7234.253846,7248.530769,
464.1378596,7265.323077,7223.984615,7269.130769,7224.184615,7247.161538,7218.907692,7259.576923,7222.523077,7234.053846,7252.130769,
464.3432669,7210.223077,7210.484615,7174.530769,7221.984615,7189.361538,7221.507692,7210.476923,7212.823077,7236.353846,7188.530769,
464.5486616,6966.123077,6958.184615,6940.830769,6906.884615,6946.561538,6958.507692,6926.776923,6961.523077,6976.853846,6928.030769,
464.7540439,7226.323077,7216.784615,7180.330769,7194.984615,7177.661538,7200.407692,7237.676923,7229.723077,7239.353846,7243.130769,
464.9594137,7083.423077,7090.484615,7117.230769,7051.184615,7106.361538,7110.307692,7101.576923,7088.823077,7073.053846,7109.930769,
465.164771,7197.423077,7152.184615,7215.330769,7183.584615,7199.561538,7216.307692,7142.976923,7160.423077,7189.353846,7171.130769,
465.3701158,6776.623077,6758.584615,6736.830769,6802.384615,6785.461538,6744.707692,6735.676923,6756.723077,6749.953846,6773.730769,
465.5754481,6684.323077,6645.684615,6659.330769,6673.884615,6648.061538,6679.007692,6630.276923,6680.823077,6679.353846,6686.430769,
465.7807679,6869.823077,6881.684615,6862.930769,6831.484615,6874.961538,6819.907692,6862.876923,6864.423077,6858.953846,6884.130769,
465.9860752,6873.423077,6872.084615,6908.730769,6904.884615,6886.961538,6883.107692,6899.076923,6890.923077,6865.753846,6936.030769,
466.19137,6679.723077,6675.084615,6666.730769,6705.684615,6680.261538,6668.107692,6668.976923,6679.023077,6671.453846,6679.730769,
466.3966523,6559.923077,6546.684615,6553.030769,6518.284615,6590.961538,6543.807692,6548.876923,6601.223077,6567.153846,6553.830769,
466.601922,6222.223077,6188.084615,6214.830769,6193.784615,6212.761538,6205.607692,6210.876923,6207.623077,6220.153846,6201.930769,
466.8071793,6443.923077,6415.684615,6416.330769,6396.584615,6383.861538,6435.907692,6438.976923,6411.323077,6453.753846,6459.730769,
467.012424,6418.923077,6425.584615,6412.030769,6396.484615,6380.061538,6393.507692,6392.176923,6388.723077,6416.253846,6421.630769,
467.2176562,6319.423077,6326.084615,6308.830769,6319.384615,6325.761538,6331.907692,6345.676923,6309.423077,6331.453846,6348.930769,
467.4228759,6364.423077,6354.684615,6345.630769,6348.184615,6368.061538,6348.107692,6297.676923,6330.923077,6385.953846,6332.130769,
467.6280831,6325.423077,6290.784615,6323.630769,6298.484615,6344.661538,6299.107692,6297.976923,6328.623077,6310.353846,6324.230769,
